post_id,id,title,metadata,textto,genres,release date,year,image,quality,url
post-34027,34027,Demolition Girl (2019) Hindi Dubbed (Unofficial Dubbed),IMDb: 5.7|2019|88 min|977 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|Hindi Dubbed,"Jan. 23, 2019",2019,https://hdmovie2.guru/wp-content/uploads/2021/08/2-3-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/demolition-girl-2019-hindi-dubbed-unofficial-dubbed/
post-34024,34024,Chills Down Your Spine (2020) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.2|2020|169 min|531 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed|Horror,"Sep. 05, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture1-15-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/chills-down-your-spine-2020-hindi-dubbed-unofficial-dubbed/
post-34021,34021,As God (2020) Hindi Dubbed (Unofficial Dubbed),2144 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed,,,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-153-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/as-god-2020-hindi-dubbed-unofficial-dubbed/
post-6331,6331,Chopsticks Hindi Dubbed,2019|100 min|7927 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 2 Download Link 3 Download Link 4 Download Link 5 Google ...,Comedy|Hindi Dubbed|India|NETFLIX,"May. 31, 2019",2019,https://image.tmdb.org/t/p/w185/q8ufAWw9Ewy97sbcaunxcs4Q6WM.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/chopsticks-hindi-dubbed/
post-6614,6614,Game Over (2019) Hindi Netflix,2019|103 min|14673 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 2 Download Link 3 Download Link 4 Download Link 5 Google ...,Bollywood|Horror|India|Thriller,"Jun. 14, 2019",2019,https://image.tmdb.org/t/p/w185/pv75061LYd4bMX890nAEyC7DCra.jpg,HD,https://hdmovie2.guru/movies/game-over/
post-29476,29476,Garbage (2018) Hindi Netflix Original Movie,IMDb: 3.4|2018|105 min|19364 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|India|NETFLIX|Thriller,"Feb. 17, 2018",2018,https://hdmovie2.guru/wp-content/uploads/2021/05/Garbage-2018-Hindi-Netflix-Original-Movie-185x278.jpg,Hindi HD,https://hdmovie2.guru/movies/garbage-2018-hindi-netflix-original-movie/
post-32492,32492,Ek Duaa (2021) Hindi Voot Original,2021|6253 views,Please USE VPN to Download or SINGUP Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google Drive Link,India|Bollywood,"Jul. 25, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/07/Ek-Duaa-2021-Hindi-Voot-Original-185x278.jpg,Hindi HD,https://hdmovie2.guru/movies/ek-duaa-2021-hindi-voot-original/
post-35810,35810,Prey (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.2|2021|86 min|2730 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hindi Dubbed|Thriller,"Sep. 10, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture4-27-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/prey-2021-hindi-dubbed-unofficial-dubbed/
post-35804,35804,Synapse (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 3.3|2021|116 min|699 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hindi Dubbed|Science Fiction,"May. 15, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture2-31-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/synapse-2021-hindi-dubbed-unofficial-dubbed/
post-32485,32485,Shuruaat Ka Twist (2021) Indian Six-Part Anthology Voot Special,IMDb: 8.6|2021|6010 views,Please USE VPN to Download or SINGUP Bhaskar Calling Download Link Tap Tap Download Link Adi Sonal Download Link Guddu Download Link Khauff ...,India|Bollywood,"Jul. 25, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/07/Shuruaat-Ka-Twist-2021-Indian-Six-Part-Anthology-Voot-Special-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/shuruaat-ka-twist-2021-indian-six-part-anthology-voot-special/
post-35801,35801,The Unlit (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 5.1|2021|78 min|762 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hindi Dubbed|Horror|Thriller,"Sep. 23, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture1-34.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/the-unlit-2021-hindi-dubbed-unofficial-dubbed/
post-35798,35798,Tralala (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 6.4|2021|120 min|412 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Hindi Dubbed|Music,"Jul. 16, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-84.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/tralala-2021-hindi-dubbed-unofficial-dubbed/
post-17137,17137,Breaking Bad (2009) Season 2 Complete English,IMDb: 8.3|2009|24080 views,Please USE VPN to Download or SINGUP Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google Drive Link,NETFLIX|TV Movie|TV-Series,"May. 05, 2009",2009,https://image.tmdb.org/t/p/w185/e5swnRAzZDr4b9ECZfrE9Xm3drP.jpg,TV-Series,https://hdmovie2.guru/movies/breaking-bad-2009-season-2-complete-english/
post-32480,32480,Last Action Hero (1993) Hindi Dubbed,IMDb: 6.4|1993|130 min|3752 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Adventure|Comedy|Family|Fantasy|Hindi Dubbed|India,"Jun. 18, 1993",1993,https://image.tmdb.org/t/p/w185/yisxEz0E8qYCdCiZverB9rMI1qZ.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/last-action-hero-1993-hindi-dubbed/
post-32479,32479,Abominable (2019) Hindi Dubbed,IMDb: 7|2019|97 min|8301 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Adventure|Animation|Comedy|Family|Hindi Dubbed|India,"Sep. 19, 2019",2019,https://image.tmdb.org/t/p/w185/20djTLqppfBx5WYA67Y300S6aPD.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/abominable-2019-hindi-dubbed/
post-32467,32467,Luca (2019) Hindi Dubbed,IMDb: 7.3|2019|151 min|5806 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Bollywood|Hindi Dubbed|India|Romance,"Jun. 28, 2019",2019,https://image.tmdb.org/t/p/w185/2rhhTaE9cNA54tEtJHkMp08ACNe.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/luca-2019-hindi-dubbed/
post-33936,33936,The River Monster (2019) Hindi Dubbed (Unofficial Dubbed),2606 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed,,,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture4-12-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/the-river-monster-2019-hindi-dubbed-unofficial-dubbed/
post-12978,12978,Awoken (2019) Hindi Dubbed,IMDb: 5.2|2020|87 min|6077 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed|Horror|India|Mystery|Thriller,"May. 07, 2020",2020,https://image.tmdb.org/t/p/w185/5ZUANbEwkNztD9qdr83zKBGzE0p.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/awoken-2019-hindi-dubbed/
post-14426,14426,Breaking Bad (2008) Season 1 Complete Eng Subtitle,IMDb: 7.6|2008|52433 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,NETFLIX|TV-Series,"Feb. 02, 2008",2008,https://image.tmdb.org/t/p/w185/ggFHVNu6YYI5L9pCfOacjizRGt.jpg,TV-Series,https://hdmovie2.guru/movies/breaking-bad-2008-season-1-complete-eng-subtitle/
post-33933,33933,Shaolin Conquering Demons (2020) Hindi Dubbed (Unofficial Dubbed),2750 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed,,,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture3-15-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/shaolin-conquering-demons-2020-hindi-dubbed-unofficial-dubbed/
post-33930,33930,Monster List (2014) Hindi Dubbed (Unofficial Dubbed),672 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed,,,https://hdmovie2.guru/wp-content/uploads/2021/08/2-2-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/monster-list-2014-hindi-dubbed-unofficial-dubbed/
post-33928,33928,Escape from Mogadishu (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 7.5|2021|121 min|2508 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Drama|Hindi Dubbed,"Jul. 28, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture1-14-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/escape-from-mogadishu-2021-hindi-dubbed-unofficial-dubbed/
post-33926,33926,Guardian of the Palace (2020) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.1|2020|90 min|3935 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Fantasy|Hindi Dubbed,"Jul. 31, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-144-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/guardian-of-the-palace-2020-hindi-dubbed-unofficial-dubbed/
post-32449,32449,Babu Bangaram (2016) Hindi Dubbed,IMDb: 5.3|2016|150 min|7154 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Comedy|Hindi Dubbed|Romance,"Aug. 12, 2016",2016,https://image.tmdb.org/t/p/w185/e2I424WR9yh6E0EujmaZdsocDoV.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/babu-bangaram-2016-hindi-dubbed/
post-32447,32447,Track The Mystery (2021) Hindi Movie,1846 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,India|Thriller,,,https://hdmovie2.guru/wp-content/uploads/2021/07/Capture-66-185x278.jpg,Hindi HD,https://hdmovie2.guru/movies/track-the-mystery-2021-hindi-movie/
post-32446,32446,Malik (2021) Hindi Dubbed [Unofficial Dubbed],IMDb: 8.5|2021|161 min|10387 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Crime|Drama|Thriller|Unofficial Hindi Dubbed,"Jul. 15, 2021",2021,https://image.tmdb.org/t/p/w185/xLSOpgy8K7UEjFZTTCmRXsBBJNo.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/malik-2021-hindi-dubbed/
post-32445,32445,NGK (2019) Hindi Dubbed [Unofficial Dubbed],IMDb: 6|2019|148 min|17953 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|Unofficial Hindi Dubbed,"May. 31, 2019",2019,https://image.tmdb.org/t/p/w185/qNyqvhjvK3nTXk9Xn0DMq8tyPBA.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/ngk-2019-hindi-dubbed/
post-32443,32443,Kingdom (2020) English Season 2 Complete Netflix,IMDb: 6.8|2020|7646 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,NETFLIX|TV Movie|TV-Series,"Jul. 24, 2020",2020,https://image.tmdb.org/t/p/w185/2mdyaK8f6dOVnhnRjmi4ShDqkf1.jpg,TV-Series,https://hdmovie2.guru/movies/kingdom-2020-english-season-2-complete-netflix/
post-32442,32442,Kingdom (2019) English Season 1 Complete Netflix,IMDb: 6.8|2021|11377 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,NETFLIX|TV Movie|TV-Series,"Jul. 24, 2021",2021,https://image.tmdb.org/t/p/w185/nxh7hBGZ6mxjQ379tzgaKjODDiN.jpg,TV-Series,https://hdmovie2.guru/movies/kingdom-2019-english-season-1-complete-netflix/
post-32440,32440,Natkhat (2021) Hindi Short Movie,IMDb: 7.7|2021|33 min|7346 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 6 Google Drive Link 1080P, ...",India|Bollywood,"Jul. 24, 2021",2021,https://image.tmdb.org/t/p/w185/99902RRENlVLtP7RdxE6uqu4cHb.jpg,Hindi HD,https://hdmovie2.guru/movies/natkhat-2021-hindi-short-movie/
post-33910,33910,Dark October (2020) Hindi Dubbed (Unofficial Dubbed),IMDb: 2.4|2020|70 min|556 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed|Horror,"Oct. 23, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/08/4-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/dark-october-2020-hindi-dubbed-unofficial-dubbed/
post-33908,33908,Jostissi de Carreró (2020) Hindi Dubbed (Unofficial Dubbed),IMDb: 6.3|2020|90 min|803 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Comedy|Crime|Hindi Dubbed,"Oct. 08, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/08/3-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/jostissi-de-carrero-2020-hindi-dubbed-unofficial-dubbed/
post-33906,33906,King Serpent Island (2021) Hindi Dubbed (Unofficial Dubbed),4814 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Hindi Dubbed|Thriller,,,https://hdmovie2.guru/wp-content/uploads/2021/08/2-1-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/king-serpent-island-2021-hindi-dubbed-unofficial-dubbed/
post-33899,33899,The Soldier King Legend (2021) Hindi Dubbed (Unofficial Dubbed),1088 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed,,,https://hdmovie2.guru/wp-content/uploads/2021/08/0-4-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/the-soldier-king-legend-2021-hindi-dubbed-unofficial-dubbed/
post-33891,33891,The Pit (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 2.9|2021|90 min|692 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed|Thriller,"Aug. 05, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-143-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/the-pit-2021-hindi-dubbed-unofficial-dubbed/
post-33887,33887,The Five Rules Of Success (2020) Hindi Dubbed (Unofficial Dubbed),IMDb: 5.2|2020|84 min|464 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Crime|Hindi Dubbed|Thriller,"Aug. 24, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-141-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/the-five-rules-of-success-2020-hindi-dubbed-unofficial-dubbed/
post-33885,33885,The East (2020) Hindi Dubbed (Unofficial Dubbed),IMDb: 7|2020|137 min|2436 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|Hindi Dubbed|History|Thriller|War,"Sep. 25, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-140-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/the-east-2020-hindi-dubbed-unofficial-dubbed/
post-33883,33883,Skinwalker (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.3|2021|95 min|938 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed|Thriller|Western,"Jul. 13, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-139-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/skinwalker-2021-hindi-dubbed-unofficial-dubbed/
post-32422,32422,The Girl with a Bracelet (2020) Hindi Dubbed,IMDb: 6.6|2020|95 min|1473 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Crime|Drama|Hindi Dubbed,"Feb. 12, 2020",2020,https://image.tmdb.org/t/p/w185/nvczTtFJL2ld4ENjEKDXGxw7s0i.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/the-girl-with-a-bracelet-2020-hindi-dubbed/
post-32420,32420,Social Mandiya (2021) Hindi Amazon Prime Original Web Series,1990 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Comedy|Drama|India|TV-Series,,,https://hdmovie2.guru/wp-content/uploads/2021/07/Capture-60-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/social-mandiya-2021-hindi-amazon-prime-original-web-series/
post-32359,32359,Hungama 2 (2021) Hindi Movie,2021|9017 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Bollywood|Comedy|India,"Jul. 23, 2021",2021,https://image.tmdb.org/t/p/w185/1cB0Zml2lfsbeGrLo1YoFpu5HdH.jpg,Hindi HD,https://hdmovie2.guru/movies/hungama-2-2021-hindi-movie/
post-32412,32412,Kingdom: Ashin of the North (2021) English HD,22552 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Drama|Fantasy|Hollywood|Korean|NETFLIX,,,https://image.tmdb.org/t/p/w185/p5USmIJ6XFIZdJ3BUcF9plBNm52.jpg,HD English,https://hdmovie2.guru/movies/kingdom-ashin-of-the-north-2021-english-hd/
post-32412,32412,Kingdom: Ashin of the North (2021) English HD,22552 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Drama|Fantasy|Hollywood|Korean|NETFLIX,,,https://image.tmdb.org/t/p/w185/p5USmIJ6XFIZdJ3BUcF9plBNm52.jpg,HD English,https://hdmovie2.guru/movies/kingdom-ashin-of-the-north-2021-english-hd/
post-11575,11575,State of Siege: 26/11 (2020) Hindi Season 1 Complete,IMDb: 7.4|2020|26898 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 4 Download Link 5 Download Link 6 Google Drive Link 480P ...,Bollywood|TV Movie|TV-Series,"Mar. 20, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/07/State-of-Siege-2611-2020-Hindi-Season-1-Complete-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/state-of-siege-26-11-2020-hindi-season-1-complete/
post-32404,32404,Masters of the Universe: Revelation (2021) English S01 Complete TV Series,5463 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Adventure|Animation|TV-Series,,,https://hdmovie2.guru/wp-content/uploads/2021/07/Capture-58-185x278.jpg,TV-Series,https://hdmovie2.guru/movies/masters-of-the-universe-revelation-2021-english-s01-complete-tv-series/
post-32401,32401,Feels Like Ishq (2021) Hindi S01 A Netflix Original TV Series,9806 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Comedy|Drama|Romance|TV Movie,,,https://hdmovie2.guru/wp-content/uploads/2021/07/Capture-57-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/feels-like-ishq-2021-hindi-s01-a-netflix-original-tv-series/
post-32399,32399,Sky Rojo (2021) Hindi Dubbed S02 Complete Tv Series,14384 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 4 Download Link 5 Download Link 6 Google Drive Link 1080P ...,Action|Crime|Drama|NETFLIX,,,https://hdmovie2.guru/wp-content/uploads/2021/07/Capture-56-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/sky-rojo-2021-hindi-dubbed-s02-complete-tv-series/
post-32398,32398,A Second Chance: Rivals! (2019) Hindi Dubbed,IMDb: 5.4|2019|89 min|790 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|Family|Hindi Dubbed,"Sep. 21, 2019",2019,https://image.tmdb.org/t/p/w185/egTUn0oodsHa6gC9XXux40eSAhQ.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/a-second-chance-rivals-2019-hindi-dubbed/
post-32395,32395,The Last Letter from Your Lover (2021) Hindi Dubbed,2021|110 min|3798 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|Hindi Dubbed|India|Romance,"Jul. 30, 2021",2021,https://image.tmdb.org/t/p/w185/vvRqubamhhXu8LGZJ9f5EdT50zQ.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/the-last-letter-from-your-lover-2021-hindi-dubbed/
post-32348,32348,Downton Abbey (2019) Hindi Dubbed,IMDb: 7.4|2019|122 min|3029 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|Hindi Dubbed|History|NETFLIX|Romance,"Sep. 12, 2019",2019,https://image.tmdb.org/t/p/w185/pWt1iRuhNpeVDNP2QiUT2C5OiBt.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/downton-abbey-2019-hindi-dubbed/
post-32352,32352,Chutzpah (2021) Hindi Season 1 Complete,15042 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,India|Comedy|Drama,,,https://hdmovie2.guru/wp-content/uploads/2021/07/Chutzpah-2021-Hindi-Season-1-Complete-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/chutzpah-2021-hindi-season-1-complete/
post-32349,32349,Raya and the Last Dragon (2021) Hindi Dubbed,IMDb: 7.4|2021|107 min|11779 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Action|Adventure|Animation|Family|Fantasy|Hindi Dubbed|India,"Mar. 03, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/07/Raya-and-the-Last-Dragon-2021-Hindi-Dubbed-185x278.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/raya-and-the-last-dragon-2021-hindi-dubbed/
post-32363,32363,Tandoor (2021) UllU Original Series,2021|29971 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,TV Movie|TV-Series|UllU,"Jul. 22, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/07/Tadoor-2021-UllU-Original-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/tandoor-2021-ullu-original-series/
post-32350,32350,Hostel Daze 2 (2021) Hindi Season 2 Complete,IMDb: 6.8|2021|41259 views,Please USE VPN or Make Login To Download EP1-4 Download Link EP1-4 Download Link 2 EP1-4 Download Link 3 EP1-4 Download Link 4 EP1-4 Download ...,Drama|TV-Series,"Jul. 22, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/07/Hostel-Daze-2-2021-Hindi-Season-2-Complete-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/hostel-daze-2-2021-hindi-season-2-complete/
post-32361,32361,14 Phere (2021) Hindi Movie,2021|37057 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Bollywood|Comedy|Drama|India|Romance,"Jul. 23, 2021",2021,https://image.tmdb.org/t/p/w185/2pRzpV6aR03lo92m6fDrrjq2gEe.jpg,Hindi HD,https://hdmovie2.guru/movies/14-phere-2021-hindi-movie/
post-32366,32366,Vaasta (2021) Hindi HD,IMDb: 5.9|2021|2815 views,Please USE VPN to Download or SINGUP 1080P [NewGadrive] 1.9GB 1080P [FilePress] 1.9GB 720P [NewGadrive] 650MB 720P [FilePress] 650MB 480P ...,Bollywood|India,"Jul. 22, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/07/Vaasta-2021-Hindi-HD-185x278.jpg,Hindi HD,https://hdmovie2.guru/movies/vaasta-2021-hindi-hd/
post-33849,33849,Peach Cobbler (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 3.7|2021|69 min|373 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Comedy,"Jun. 30, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture4-11-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/peach-cobbler-2021-hindi-dubbed-unofficial-dubbed/
post-33847,33847,Hostage House (2021) Hindi Dubbed (Unofficial Dubbed ),IMDb: 3.8|2021|90 min|931 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Hindi Dubbed|Thriller,"Jul. 27, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture3-14-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/hostage-house-2021-hindi-dubbed-unofficial-dubbed/
post-33845,33845,Camille Vol One (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 1.8|2021|483 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,Drama|Hindi Dubbed,"Jun. 26, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture2-15-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/camille-vol-one-2021-hindi-dubbed-unofficial-dubbed/
